"DISTRITO","REGIMEN","PROVINCIA","CODIGO.AMIE","INSTITUCION","BAJO.MATRICULA.USD","BAJO.PENSION.USD","X36MESES.MATRICULA.USD","X36.MESES.PENSION.USD","INICIAL.MATRICULA.USD","INICIAL.PENSION.USD","BASICA.MATRICULA.USD","BASICA.PENSION.USD","BASICASUP.MATRICULA.USD","BASICASUP.PENSION.USD","BACH.MATRICULA.USD","BACH.PENSION.USD"
"09D08","COSTA","GUAYAS","09H01335","CAMINO AL BELLO AMANECER (PARA TODOS LOS ESTUDIANTES NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,0,0,14.85,23.76,14.85,23.76,0,0,0,0
"09D08","COSTA","GUAYAS","09H01337","CIUDAD DE INGAPIRCA",0,0,0,0,11.56,18.5,11.56,18.5,0,0,0,0
"09D08","COSTA","GUAYAS","09H01338","UNIDAD EDUCATIVA MONTE EVEREST",0,0,0,0,15.77,25.23,15.77,25.23,15.77,25.23,0,0
"09D08","COSTA","GUAYAS","09H01370","ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR TRES DE DICIEMBRE",0,0,0,0,12.99,20.79,12.99,20.79,0,0,0,0
"09D08","COSTA","GUAYAS","09H01391","FRANKLIN LEÓNEL MENDOZA ALCIVAR",0,0,0,0,15.12,24.2,15.12,24.2,0,0,0,0
"09D08","COSTA","GUAYAS","09H01398","NICOLAS DE BARI",0,0,0,0,21.5,34.4,21.5,34.4,21.5,34.4,0,0
"09D08","COSTA","GUAYAS","09H01424","ESCUELA DE EDUCACIÓN BÁSICA JUAN XXIII",0,0,0,0,18.1,28.96,18.1,28.96,0,0,0,0
"09D08","COSTA","GUAYAS","09H01432","TRICOLOR ECUATORIANO",0,0,0,0,23.45,37.52,23.45,37.52,23.45,37.52,0,0
"09D08","COSTA","GUAYAS","09H01473","ESCUELA DE EDUCACIÓN BÁSICA 29 DE OCTUBRE DE 1956",0,0,0,0,0,0,9.85,15.76,9.85,15.76,0,0
"09D08","COSTA","GUAYAS","09H01473","ESCUELA DE EDUCACIÓN BÁSICA 29 DE OCTUBRE DE 1956 (PARA TODOS LOS ESTUDIANTES NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,0,0,0,0,9.85,15.76,9.85,15.76,0,0
"09D08","COSTA","GUAYAS","09H01490","ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR PAQUISHA",0,0,0,0,18.1,28.96,18.1,28.96,0,0,0,0
"09D08","COSTA","GUAYAS","09H01509","ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR JUMANDI",0,0,0,0,11.69,18.7,11.69,18.7,0,0,0,0
"09D08","COSTA","GUAYAS","09H01518","13 DE MAYO",0,0,0,0,0,0,0,0,0,0,0,0
"09D08","COSTA","GUAYAS","09H01538","UNIDAD EDUCATIVA PARTICULAR TERESA AZUCENA CARRERA LOOR",0,0,0,0,45.19,72.3,45.19,72.3,45.19,72.3,45.19,72.3
"09D08","COSTA","GUAYAS","09H01538","UNIDAD EDUCATIVA PARTICULAR TERESA AZUCENA CARRERA LOOR (PARA TODOS LOS ESTUDIANTES NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,0,0,45.5,72.8,45.5,72.8,45.5,72.8,45.5,72.8
"09D08","COSTA","GUAYAS","09H01744","ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR ALBERT EINSTEIN",0,0,0,0,17.01,27.21,17.01,27.21,0,0,0,0
"09D08","COSTA","GUAYAS","09H01749","DIECINUEVE DE ENERO",0,0,0,0,19.54,31.26,19.54,31.26,0,0,0,0
"09D08","COSTA","GUAYAS","09H01765","UNIDAD EDUCATIVA PARTICULAR LA CONSOLATA",0,0,0,0,0,0,31.38,50.2,31.38,50.2,31.38,50.2
"09D08","COSTA","GUAYAS","09H01774","UNIDAD EDUCATIVA PARTICULAR CANADA",0,0,0,0,14.67,23.47,14.67,23.47,14.67,23.47,14.67,23.47
"09D08","COSTA","GUAYAS","09H01800","DR FERNANDO PIZARRO BERMEO",0,0,0,0,15.59,24.95,18.19,29.11,18.19,29.11,0,0
"09D08","COSTA","GUAYAS","09H01818","CEB MARÍA ESTHER CARLETTI",0,0,0,0,17.04,27.26,17.04,27.26,17.04,27.26,0,0
"09D08","COSTA","GUAYAS","09H01822","PADRE CARLOS CARDENAS VILLAFUERTE",0,0,0,0,17.82,28.52,19.71,31.53,0,0,0,0
"09D08","COSTA","GUAYAS","09H01822","PADRE CARLOS CARDENAS VILLAFUERTE (PARA TODOS LOS ESTUDIANTES NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,0,0,17.85,28.57,19.73,31.57,0,0,0,0
"09D08","COSTA","GUAYAS","09H01880","CONSTRUCTORES DEL MAÑANA",0,0,0,0,0,0,10.31,16.5,0,0,0,0
"09D08","COSTA","GUAYAS","09H02136","ESCUELA PARTICULAR LAS CUMBRES N 1370",0,0,0,0,23.2,37.12,23.2,37.12,23.2,37.12,0,0
"09D08","COSTA","GUAYAS","09H05232","U.E. FRANCISCO GARCIA JIMENEZ",0,0,0,0,0,0,8.75,14,8.75,14,8.75,14
"09D08","COSTA","GUAYAS","09H05315","ESCUELA CORDILLERA DE CHONGON",0,0,0,0,0,0,13.12,21,0,0,0,0
"09D08","COSTA","GUAYAS","09H05428","CONSTITUCION",0,0,0,0,0,0,11.81,18.89,0,0,0,0
"09D08","COSTA","GUAYAS","09H05504","UNIDAD EDUCATIVA LUIS ALBERTO COSTALES",0,0,0,0,0,0,0,0,13.34,21.34,13.34,21.34
"09D08","COSTA","GUAYAS","09H05543","ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR JUAN PABLO II",0,0,0,0,0,0,9.47,15.16,0,0,0,0
"09D08","COSTA","GUAYAS","09H05543","ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR JUAN PABLO II (PARA TODOS LOS ESTUDIANTES NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,0,0,0,0,9.47,15.16,0,0,0,0
"09D08","COSTA","GUAYAS","09H05559","ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR FLOR DEL NORTE",0,0,0,0,22.94,36.71,22.94,36.71,22.94,36.71,0,0
"09D08","COSTA","GUAYAS","09H05664","SEMILLERO DE LA PATRIA",0,0,0,0,0,0,12.28,19.64,0,0,0,0
"09D08","COSTA","GUAYAS","09H05796","ESC PART JULIO JARAMILLO",0,0,0,0,11.69,18.71,11.69,18.71,0,0,0,0
"09D08","COSTA","GUAYAS","09H05967","CARLOS HUMBERTO CASTRO TORRES",0,0,0,0,15.12,24.2,15.12,24.2,0,0,0,0
"09D08","COSTA","GUAYAS","09H06070","UNIDAD EDUCATIVA PARTICULAR REINO UNIDO",0,0,0,0,13.5,21.6,15.52,24.84,16.88,27,16.88,27
"09D08","COSTA","GUAYAS","09H06185","APOSTOL SAN JUDAS TADEO",0,0,0,0,0,0,0,0,37.47,59.95,37.47,59.95
"09D08","COSTA","GUAYAS","09H06210","ESCUELA PARTICULAR DR LUIS ARZUBE ARZUBE",0,0,0,0,22.52,36.04,22.52,36.04,0,0,0,0
"09D08","COSTA","GUAYAS","09H06664","ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR JOHN DEWEY",0,0,0,0,32.49,51.99,32.49,51.99,0,0,0,0
"09D09","COSTA","GUAYAS","09H00154","NUESTRA SEÑORA DEL ROSARÍO DE POMPEYA",0,0,0,0,25.39,40.62,25.39,40.62,25.39,40.62,25.39,40.62
"09D09","COSTA","GUAYAS","09H00864","UNIDAD EDUCATIVA LA GRAN ESFERA AZUL",0,0,0,0,86.62,138.6,129.94,207.9,129.94,207.9,129.94,207.9
"09D09","COSTA","GUAYAS","09H00903","UNIDAD EDUCATIVA PARTICULAR NOBEL",0,0,0,0,32.84,52.54,32.84,52.54,32.84,52.54,39.4,63.04
"09D09","COSTA","GUAYAS","09H00911","UNIDAD EDUCATIVA BALABDRA CRUZ DEL SUR",0,0,0,0,259.88,415.8,348.98,558.36,348.98,558.36,423.22,677.16
"09D09","COSTA","GUAYAS","09H00975","UNIDAD EDUCATIVA BINACIONAL COLEGIO ALEMAN HUMBOLDT",0,0,350.83,561.32,346.58,554.52,359.39,575.02,359.39,575.02,371.6,594.56
"09D09","COSTA","GUAYAS","09H00975","UNIDAD EDUCATIVA BINACIONAL COLEGIO ALEMAN HUMBOLDT (PARA TODOS LOS ESTUDIANTES NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,0,0,350.82,561.32,363.64,581.82,363.64,581.82,375.85,601.36
"09D09","COSTA","GUAYAS","09H00998","NUESTRA SEÑORA DE LOURDES",0,0,0,0,33.35,53.36,33.35,53.36,33.35,53.36,0,0
"09D09","COSTA","GUAYAS","09H01222","CENTRO EDUCATIVO COLUMBIA",0,0,0,0,183.25,293.2,0,0,0,0,0,0
"09D09","COSTA","GUAYAS","09H01359","UNIDAD EDUCATIVA PARTICULAR POLITECNICO",0,0,0,0,253.69,405.91,253.69,405.91,303.34,485.35,302.56,484.1
"09D09","COSTA","GUAYAS","09H01371","ESCUELA PARTICULAR NUEVOS SENDEROS",0,0,0,0,0,0,23.79,38.07,0,0,0,0
"09D09","COSTA","GUAYAS","09H01460","UNIDAD EDUCATIVA JOHN HARVARD",0,0,0,0,150.08,240.12,165.24,264.38,174.63,279.42,174.63,279.42
"09D09","COSTA","GUAYAS","09H01878","LOS MUÑEQUITOS",0,0,0,0,37.81,60.5,37.81,60.5,0,0,0,0
"09D09","COSTA","GUAYAS","09H01896","UNIDAD EDUCATIVA VALDIVIA",0,0,0,0,0,0,114.81,183.7,126.5,202.4,0,0
"09D09","COSTA","GUAYAS","09H02634","UNIDAD EDUCATIVA INTERNACIONAL SEK",0,0,0,0,290.62,465,343.75,550,389.06,622.49,389.06,622.49
"09D09","COSTA","GUAYAS","09H02635","ESCUELA DE EDUCACIÓN BÁSICA SENDEROS",0,0,0,0,62.01,99.22,62.01,99.22,62.01,99.22,0,0
"09D09","COSTA","GUAYAS","09H02638","ESCUELA DE EDUCACIÓN BÁSICA MARÍA MONTESSORI",0,0,0,0,20.62,33,0,0,0,0,0,0
"09D09","COSTA","GUAYAS","09H02642","COLEGIO LOGOS ACADEMY",0,0,300.42,480.68,300.42,480.68,335.19,536.31,363.03,580.85,380.44,608.71
"09D09","COSTA","GUAYAS","09H02642","COLEGIO LOGOS ACADEMY (PARA TODOS LOS ESTUDIANTES NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,302.31,483.69,302.31,483.69,337.07,539.32,364.92,583.86,382.32,611.71
"09D09","COSTA","GUAYAS","09H02651","UNIDAD EDUCATIVA PARTICULAR BILINGUE SANTIAGO MAYOR",0,0,0,0,139.56,223.3,188.41,301.46,188.41,301.46,202.37,323.79
"09D09","COSTA","GUAYAS","09H02656","ESCUELA DE EDUCACIÓN BÁSICA SAN GERONIMO",0,0,0,0,0,0,19.12,30.59,0,0,0,0
"09D09","COSTA","GUAYAS","09H05945","YOUNG LIVING ACADEMY",0,0,0,0,150.49,240.79,150.49,240.79,150.49,240.79,150.49,240.79
"09D09","COSTA","GUAYAS","09H06043","UNIDAD EDUCATIVA LICEO LOS ANDES",0,0,0,0,205.38,328.6,290.89,465.42,352.79,564.46,352.79,564.46
"09D09","COSTA","GUAYAS","09H06045","UNIDAD EDUCATIVA STEINER INTERNACIONAL UNESTI S A",0,0,0,0,166.51,266.41,204.89,327.82,204.89,327.82,229.32,366.91
"09D09","COSTA","GUAYAS","09H06183","JARDINERITOS PRE ESCOLAR",0,0,0,0,223.76,358.01,0,0,0,0,0,0
"09D09","COSTA","GUAYAS","09H06635","CENTRO DE EDUCACIÓN INICIAL PEQUEÑO NIDO",0,0,0,0,187.83,300.52,0,0,0,0,0,0
"09D10","COSTA","GUAYAS","09H02787","ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR OCEANO PACÍFICO",0,0,0,0,18.92,30.27,18.92,30.27,0,0,0,0
"09D10","COSTA","GUAYAS","09H02787","ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR OCEANO PACÍFICO (PARA TODOS LOS ESTUDIANTES NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,0,0,21.18,33.88,21.18,33.88,0,0,0,0
"09D10","COSTA","GUAYAS","09H02789","ESCUELA PARTICULAR SERGIO NUÑEZ SANTAMARÍA",0,0,0,0,0,0,15.62,25,0,0,0,0
"09D10","COSTA","GUAYAS","09H02789","ESCUELA PARTICULAR SERGIO NUÑEZ SANTAMARÍA (PARA TODOS LOS ESTUDIANTES NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,0,0,0,0,16.09,25.74,0,0,0,0
"09D10","COSTA","GUAYAS","09H02799","ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR VIRGEN DE NAZARETH",0,0,0,0,0,0,14.93,23.89,0,0,0,0
"09D10","COSTA","GUAYAS","09H02809","LUIS CHIRIBOGA MANRIQUE",0,0,0,0,0,0,31.79,50.86,31.79,50.86,33.84,54.14
"09D10","COSTA","GUAYAS","09H02809","LUIS CHIRIBOGA MANRIQUE (PARA TODOS LOS ESTUDIANTES NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,0,0,0,0,47.34,75.75,47.34,75.75,49.4,79.03
"09D10","COSTA","GUAYAS","09H05406","UNIDAD EDUCATIVA PARTICULAR SANTO TOMAS DE AQUINO",0,0,0,0,24.4,39.04,30.39,48.62,30.39,48.63,31.44,50.31
"09D10","COSTA","GUAYAS","09H05766","ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR DEMETRÍO AGUILERA MALTA",0,0,0,0,0,0,13.54,21.66,0,0,0,0
"09D23","COSTA","GUAYAS","09H01405","ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR ALEMAN HUMBOLDT",0,0,0,0,309.49,495.19,320.78,513.25,320.78,513.25,0,0
"09D23","COSTA","GUAYAS","09H01405","ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR ALEMAN HUMBOLDT (PARA TODOS LOS ESTUDIANTES NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,0,0,326.34,522.15,337.63,540.21,0,0,0,0
"09D23","COSTA","GUAYAS","09H04621","UNIDAD EDUCATIVA NUESTROS NIÑOS",0,0,0,0,13.79,22.06,13.79,22.06,0,0,0,0
"09D23","COSTA","GUAYAS","09H04622","ESCUELA ANA JOSÉFINA SALAZAR",0,0,0,0,0,0,29.02,46.43,0,0,0,0
"09D23","COSTA","GUAYAS","09H04622","ESCUELA ANA JOSÉFINA SALAZAR (PARA TODOS LOS ESTUDIANTES NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,0,0,0,0,38.95,62.32,0,0,0,0
"09D23","COSTA","GUAYAS","09H04630","UNIDAD EDUCATIVA CREAR",0,0,0,0,166.89,267.02,208.34,333.34,208.34,333.34,248.07,396.91
"09D23","COSTA","GUAYAS","09H04632","ESCUELA PARTICULAR JOSÉ ANTONIO TUTIVEN",0,0,0,0,0,0,15.83,25.33,0,0,0,0
"09D23","COSTA","GUAYAS","09H04632","ESCUELA PARTICULAR JOSÉ ANTONIO TUTIVEN (PARA TODOS LOS ESTUDIANTES NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,0,0,0,0,16.96,27.14,0,0,0,0
"09D23","COSTA","GUAYAS","09H04638","UNIDAD EDUCTAIVA PARTICULAR OLIDA DUEÑAS MOREIRA",0,0,0,0,0,0,30.95,49.52,30.95,49.52,30.95,49.52
"09D23","COSTA","GUAYAS","09H04638","UNIDAD EDUCTAIVA PARTICULAR OLIDA DUEÑAS MOREIRA (PARA TODOS LOS ESTUDIANTES NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,0,0,0,0,32.19,51.52,32.19,51.52,32.19,51.52
"09D23","COSTA","GUAYAS","09H04641","ESCUELA BÁSICA PARTICULAR MANUELA ROMERO DE MASSABOT",0,0,0,0,37.98,60.77,37.98,60.77,37.98,60.77,0,0
"09D23","COSTA","GUAYAS","09H04641","ESCUELA BÁSICA PARTICULAR MANUELA ROMERO DE MASSABOT (PARA TODOS LOS ESTUDIANTES NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,0,0,45.1,72.17,45.1,72.17,45.1,72.17,0,0
"09D23","COSTA","GUAYAS","09H04662","UNIDAD EDUCATIVA BILINGUE PARTICULAR ABDON CALDERÓN",0,0,352.16,563.46,352.16,563.46,352.99,564.78,352.99,564.78,366.42,586.28
"09D23","COSTA","GUAYAS","09H04663","UNIDAD EDUCATIVA MONTE TABOR NAZARET",0,0,0,0,310.66,497.06,332.79,532.46,383.56,613.69,383.56,613.69
"09D23","COSTA","GUAYAS","09H04663","UNIDAD EDUCATIVA MONTE TABOR NAZARET (PARA TODOS LOS ESTUDIANTES NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,0,503.82,314.9,503.82,337.01,539.23,387.78,620.46,387.78,620.46
"09D23","COSTA","GUAYAS","09H04668","ESCUELA PARTICULAR MIXTA NO 4 SIMON BOLIVAR",0,0,0,0,0,0,10.04,16.07,0,0,0,0
"09D23","COSTA","GUAYAS","09H04697","ESCUELA PARTICULAR MIXTA AZUCENA DE QUITO",0,0,0,0,11.31,18.09,11.31,18.09,0,0,0,0
"09D23","COSTA","GUAYAS","09H04697","ESCUELA PARTICULAR MIXTA AZUCENA DE QUITO (PARA TODOS LOS ESTUDIANTES NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,0,0,19.63,31.41,19.63,31.41,0,0,0,0
"09D23","COSTA","GUAYAS","09H04705","ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR FUNDACION NUEVO MUNDO",0,0,0,0,12.31,19.7,12.31,19.7,12.31,19.7,0,0
"09D23","COSTA","GUAYAS","09H04717","UNIDAD EDUCATIVA BILINGUE NUEVO MUNDO",0,0,0,0,328.19,525.1,328.19,525.1,369.2,590.72,369.2,590.72
"09D23","COSTA","GUAYAS","09H05304","MI PEQUEÑO RINCÓNCITO",0,0,259.38,415,259.38,415,0,0,0,0,0,0
"09D23","COSTA","GUAYAS","09H05365","UNIDAD EDUCATIVA PARTICULAR BILINGUE LICEO PANAMERICANO",0,0,256.95,411.11,256.95,411.11,312.34,499.75,353.3,565.28,353.3,565.28
"09D23","COSTA","GUAYAS","09H05544","ESCUELA PARTICULAR CENTINELA IBEROAMERICANA CRISTIANA",0,0,0,0,0,0,12.76,20.42,0,0,0,0
"09D23","COSTA","GUAYAS","09H05544","ESCUELA PARTICULAR CENTINELA IBEROAMERICANA CRISTIANA (PARA TODOS LOS ESTUDIANTES NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,0,0,0,0,16.71,26.73,0,0,0,0
"09D23","COSTA","GUAYAS","09H05741","UNIDAD EDUCATIVA NACIONES UNIDAS",0,0,191.49,306.39,191.49,306.39,212.78,340.45,212.78,340.45,212.78,340.45
"09D23","COSTA","GUAYAS","09H05741","UNIDAD EDUCATIVA NACIONES UNIDAS (PARA TODOS LOS ESTUDIANTES NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,195.46,312.73,195.46,312.73,216.74,346.79,216.74,346.79,216.74,346.79
"09D23","COSTA","GUAYAS","09H05942","UNIDAD EDUCATIVA BILINGUE CENTRO EDUCATIVO LA MODERNA",0,0,168.83,270.13,168.83,270.13,182.24,291.59,192.09,307.35,206.87,330.99
"09D23","COSTA","GUAYAS","09H05942","UNIDAD EDUCATIVA BILINGUE CENTRO EDUCATIVO LA MODERNA (PARA TODOS LOS ESTUDIANTES NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,170.96,273.54,170.96,273.54,184.37,295,194.23,310.77,209,334.4
"09D23","COSTA","GUAYAS","09H06024","ESCUELA PARTICULAR MIXTA CAMPOVERDE",0,0,0,0,101.32,162.12,101.32,162.12,0,0,0,0
"09D23","COSTA","GUAYAS","09H06181","COLEGIO MENOR SANTIAGO DE GUAYAQUIL",0,0,0,0,331.92,531.07,518.03,828.85,518.03,828.85,0,0
"09D24","COSTA","GUAYAS","09H00062","HERIBERTO BAIDAL CHAVEZ",0,0,0,0,21.11,33.77,21.11,33.77,21.11,33.77,0,0
"09D24","COSTA","GUAYAS","09H00067","ESCUELA DE EDUCACIÓN BÁSICA CHELCIE",0,0,0,0,29.24,46.78,34.39,55.03,34.39,55.03,0,0
"09D24","COSTA","GUAYAS","09H02042","UNIDAD EDUCATIVA HNO ADOLFO ARMIJOS JARRIN",0,0,0,0,12.62,20.2,12.62,20.2,12.62,20.2,13.89,22.22
"09D24","COSTA","GUAYAS","09H03452","JOSÉ DE LA PIERRE",0,0,0,0,17.19,27.51,17.19,27.51,0,0,0,0
"09D24","COSTA","GUAYAS","09H03463","ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR DR RAFAEL MENDOZA AVILES",0,0,0,0,19.54,31.26,21.89,35.02,0,0,0,0
"09D24","COSTA","GUAYAS","09H03464","CARLOS VARGAS YANEZ",0,0,0,0,0,0,22.94,36.71,0,0,0,0
"09D24","COSTA","GUAYAS","09H03466","JOSÉ MARÍA GARCIA",0,0,0,0,11.43,18.29,11.43,18.29,11.43,18.29,0,0
"09D24","COSTA","GUAYAS","09H03471","ESCUELA DE EDUCACIÓN BÁSICA MANUELA SANTA CRUZ Y ESPEJO",0,0,0,0,25.52,40.83,25.52,40.83,0,0,0,0
"09D24","COSTA","GUAYAS","09H03472","ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR GENERAL PEDRO JACINTO MONTERO",0,0,0,0,0,0,9.1,14.55,0,0,0,0
"09D24","COSTA","GUAYAS","09H03475","JUAN MONTALVO",0,0,0,0,0,0,14.85,23.76,0,0,0,0
"09D24","COSTA","GUAYAS","09H03479","ESCUELA DE EDUCACIÓN BÁSICA CORINA PARRAL DE VELASCO",0,0,0,0,0,0,25.27,40.42,0,0,0,0
"09D24","COSTA","GUAYAS","09H03484","GENERAL RUMINAHUI",0,0,0,0,0,0,30.25,48.4,0,0,0,0
"09D24","COSTA","GUAYAS","09H03485","ESCUELA DE EDUCACIÓN BÁSICA JORGE ENRIQUE ADOUM",0,0,0,0,16.89,27.02,16.89,27.02,0,0,0,0
"09D24","COSTA","GUAYAS","09H03492","ESCUELA DE EDUCACIÓN BÁSICA GOLFO DE GUAYAQUIL",0,0,0,0,34.26,54.81,34.26,54.81,34.26,54.81,0,0
"09D24","COSTA","GUAYAS","09H03500","UNIDAD EDUCATIVA PABLO PICASSO",0,0,0,0,22.87,36.59,25.57,40.91,25.57,40.91,25.57,40.91
"09D24","COSTA","GUAYAS","09H03502","ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR PABLO PALACIO",0,0,0,0,24.5,39.2,26.73,42.77,0,0,0,0
"09D24","COSTA","GUAYAS","09H03506","UNIDAD EDUCATIVA ISLA SANTAY",0,0,0,0,39.02,62.44,40.84,65.34,40.84,65.34,40.84,65.34
"09D24","COSTA","GUAYAS","09H03516","ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR THEO CONSTANTE PARRA",0,0,0,0,20.62,33,22.5,36,22.5,36,0,0
"09D24","COSTA","GUAYAS","09H03526","UNIDAD EDUCATIVA PARTICULAR JUAN BOSCO",0,0,0,0,23.82,38.11,23.82,38.11,23.82,38.11,28.59,45.74
"09D24","COSTA","GUAYAS","09H03527","ESCUELA DE EDUCACIÓN BÁSICA ILINIZAS",0,0,0,0,15.17,24.27,15.17,24.27,0,0,0,0
"09D24","COSTA","GUAYAS","09H03527","ESCUELA DE EDUCACIÓN BÁSICA ILINIZAS (PARA TODOS LOS ESTUDIANTES NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,0,0,15.87,25.4,15.87,25.4,0,0,0,0
"09D24","COSTA","GUAYAS","09H03528","UE DR MIGUEL ANGEL ZAMBRANO",0,0,0,0,0,0,14.77,23.64,14.77,23.64,19.71,31.53
"09D24","COSTA","GUAYAS","09H03533","JUAN PABLO II",0,0,0,0,21.67,34.67,21.28,34.04,21.28,34.04,28.72,45.96
"09D24","COSTA","GUAYAS","09H03543","ESCUELA DE EDUCACIÓN BÁSICA CHARLES DARWIN",0,0,0,0,39.09,62.54,42.64,68.23,0,0,0,0
"09D24","COSTA","GUAYAS","09H03548","UNIDAD EDUCATIVA EZRA TAFT BENSON",0,0,0,0,30.96,49.53,38.7,61.92,51.59,82.55,51.59,82.55
"09D24","COSTA","GUAYAS","09H03548","UNIDAD EDUCATIVA EZRA TAFT BENSON (PARA TODOS LOS ESTUDIANTES NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,0,0,31.34,50.15,39.08,62.54,51.98,83.17,51.98,83.17
"09D24","COSTA","GUAYAS","09H03553","ESCUELA DE EDUCACIÓN BÁSICA REPUBLICA DEL PERU",0,0,0,0,0,0,13.75,22,0,0,0,0
"09D24","COSTA","GUAYAS","09H03556","JUAN LEÓN MERA",0,0,0,0,0,0,0,0,17.19,27.5,17.19,27.5
"09D24","COSTA","GUAYAS","09H03558","ISLAS GALAPAGOS",0,0,0,0,22.69,36.3,22.69,36.3,0,0,0,0
"09D24","COSTA","GUAYAS","09H03564","ESCUELA DE EDUCACIÓN BÁSICA ANGEL BARRERA BUSTAMANTE",0,0,0,0,31.28,50.04,31.28,50.04,0,0,0,0
"09D24","COSTA","GUAYAS","09H03568","GENERAL PINTAG",0,0,0,0,14.23,22.77,14.23,22.77,0,0,0,0
"09D24","COSTA","GUAYAS","09H03570","UNIDAD EDUCATIVA TEODORO KELLY",0,0,0,0,43.31,69.3,49.5,79.2,51.56,82.5,54.31,86.9
"09D24","COSTA","GUAYAS","09H03570","UNIDAD EDUCATIVA TEODORO KELLY (PARA TODOS LOS ESTUDIANTES NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,0,0,45.28,72.45,53.89,86.22,53.89,86.22,57.32,91.72
"09D24","COSTA","GUAYAS","09H03578","UNIDAD EDUCATIVA CIUDAD DE FILADELFIA",0,0,0,0,27.53,44.04,29.06,46.5,29.06,46.5,33.65,53.83
"09D24","COSTA","GUAYAS","09H03579","ESCUELA DE EDUCACIÓN BÁSICA MANUELA SAENZ",0,0,0,0,18.05,28.88,18.05,28.88,0,0,0,0
"09D24","COSTA","GUAYAS","09H03582","ESCUELA DE EDUCACIÓN BÁSICA EDUARDO KIGMAN",0,0,0,0,39.81,63.7,39.81,63.7,0,0,0,0
"09D24","COSTA","GUAYAS","09H03589","UNIDAD EDUCATIVA EMAUS",0,0,0,0,0,0,0,0,42.22,67.55,42.22,67.55
"09D24","COSTA","GUAYAS","09H03592","UNIDAD EDUCATIVA MONSEÑOR ENRIQUE JULHES",0,0,0,0,36.84,58.95,41.45,66.32,41.45,66.32,41.45,66.32
"09D24","COSTA","GUAYAS","09H03592","UNIDAD EDUCATIVA MONSEÑOR ENRIQUE JULHES (PARA TODOS LOS ESTUDIANTES NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,0,0,43.88,70.2,48.48,77.57,48.48,77.57,48.48,77.57
"09D24","COSTA","GUAYAS","09H03594","ESCUELA DE EDUCACIÓN BÁSICA DEMETRÍO AGUILERA MALTA",0,0,0,0,34.48,55.18,44.94,71.9,44.94,71.9,0,0
"09D24","COSTA","GUAYAS","09H03600","ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR MAURICIO SIMONDS",0,0,0,0,19.06,30.49,19.06,30.49,0,0,0,0
